en	ja	ko	zh-Hans	zh-Hant	de	es	fr	it	pl	pt	ru	tr
Amrita Drop	アムリタドロップ	암리타 드롭	甘露水滴	甘露水滴	Amritatropfen	Gota de Amrita	Goutte d'Amrita	Goccia di Amrita	Kropla Amrita	Gota de Amrita	Капля амриты	Amrita Damlası
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Tarukaja	タルカジャ	타루카쟈	塔尔卡加	塔爾卡加	Tarukaja	Tarukaja	Tarukaja	Tarukaja	Tarukaja	Tarukaja	Тарукайя	Tarukaja
Rakukaja	ラクカジャ	라쿠카쟈	拉库卡加	拉庫卡加	Rakukaja	Rakukaja	Rakukaja	Rakukaja	Rakukaja	Rakukaja	Ракукайя	Rakukaja
Sukukaja	スクカジャ	스쿠카쟈	斯库卡加	斯庫卡加	Sukukaja	Sukukaja	Sukukaja	Sukukaja	Sukukaja	Sukukaja	Сукукайя	Sukukaja
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Matarukaja	マハタルカジャ	마하타루카쟈	玛哈塔尔卡加	瑪哈塔爾卡加	Matarukaja	Matarukaja	Matarukaja	Matarukaja	Matarukaja	Matarukaja	Матарукайя	Matarukaja
Marakukaja	マハラクカジャ	마하라쿠카쟈	玛哈拉库卡加	瑪哈拉庫卡加	Marakukaja	Marakukaja	Marakukaja	Marakukaja	Marakukaja	Marakukaja	Маракукайя	Marakukaja
Masukukaja	マハスクカジャ	마하스쿠카쟈	玛哈斯库卡加	瑪哈斯庫卡加	Masukukaja	Masukukaja	Masukukaja	Masukukaja	Masukukaja	Masukukaja	Масукукайя	Masukukaja
Heat Riser	ヒートライザ	히트라이저	灼热奋起	灼熱奮起	Hitzeanstieg	Subidón	Embellie	Potenziamento	Rozgrzanie	Altercação	Экзотермия	Isı Yükseltici
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Tarunda	タルンダ	타룬다	塔伦达	塔倫達	Tarunda	Tarunda	Tarunda	Tarunda	Tarunda	Tarunda	Тарунда	Tarunda
Rakunda	ラクンダ	라쿤다	拉坤达	拉坤達	Rakunda	Rakunda	Rakunda	Rakunda	Rakunda	Rakunda	Ракунда	Rakunda
Sukunda	スクンダ	스쿤다	斯坤达	斯坤達	Sukunda	Sukunda	Sukunda	Sukunda	Sukunda	Sukunda	Сукунда	Sukunda
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Matarunda	マハタルンダ	마하타룬다	玛哈塔伦达	瑪哈塔倫達	Matarunda	Matarunda	Matarunda	Matarunda	Matarunda	Matarunda	Матарунда	Matarunda
Marakunda	マハラクンダ	마하라쿤다	玛哈拉坤达	瑪哈拉坤達	Marakunda	Marakunda	Marakunda	Marakunda	Marakunda	Marakunda	Маракунда	Marakunda
Masukunda	マハスクンダ	마하스쿤다	玛哈斯坤达	瑪哈斯坤達	Masukunda	Masukunda	Masukunda	Masukunda	Masukunda	Masukunda	Масукунда	Masukunda
Debilitate	ランダマイザ	랜더마이저	女巫诅咒	女巫詛咒	Entkräften	Debilitar	Affaiblissement	Debilitazione	Osłabienie	Debilitação	Изнурение	Güçsüzleştirme
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Dekaja	デカジャ	데카쟈	迪卡加	迪卡加	Dekaja	Dekaja	Dekaja	Dekaja	Dekaja	Dekaja	Декайя	Dekaja
Dekunda	デクンダ	데쿤다	迪坤达	迪坤達	Dekunda	Dekunda	Dekunda	Dekunda	Dekunda	Dekunda	Декунда	Dekunda
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Charge	チャージ	차지	蓄力	蓄力	Ansturm	Carga	Charge	Carica	Szarża	Carga	Заряд	Dolum
Concentrate	コンセントレイト	컨센트레이트	专心致志	專心致志	Konzentration	Concentrar	Concentrer	Concentrazione	Koncentracja	Concentração	Концентрация	Odak
Bloody Charge	ブラッディチャージ	블러디 차지	鲜血蓄力	血腥蓄力	Blutiger Ansturm	Carga sangrienta	Charge sanglante	Carica sanguinosa	Krwawa szarża	Carga Sangrenta	Кровавый заряд	Kanlı Dolum
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Rebellion	リベリオン	리벨리온	反叛	反叛	Rebellion	Rebelión	Rébellion	Ribellione	Rebelia	Rebelião	Бунт	İsyan
Revolution	レボリューション	레볼루션	革命	革命	Revolution	Revolución	Révolution	Rivoluzione	Rewolucja	Revolução	Восстание	Devrim
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Tetrakarn	テトラカーン	테트라칸	提特拉康	提特拉康	Tetrakarn	Tetrakarn	Tetrakarn	Tetrakarn	Tetrakarn	Tetrakarn	Тетракан	Tetrakarn
Makarakarn	マカラカーン	마카라칸	玛卡拉康	瑪卡拉康	Makarakarn	Makarakarn	Makarakarn	Makarakarn	Makarakarn	Makarakarn	Макаракан	Makarakarn
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Fire Break	火炎ガードキル	화염 가드킬	消除火焰防御	消除火焰防禦	Feuerbruch	Ruptura de fuego	Stop feu	Vulnerabilità fuoco	Osłabienie odporności na ogień	Ruptura de Fogo	Раскол огня	Ateşten Kaçış
Ice Break	氷結ガードキル	빙결 가드킬	消除冰冻防御	消除冰凍防禦	Eisbruch	Ruptura de hielo	Stop glace	Vulnerabilità ghiaccio	Osłabienie odporności na lód	Ruptura de Gelo	Раскол льда	Buzdan Kaçış
Wind Break	疾風ガードキル	질풍 가드킬	消除疾风防御	消除疾風防禦	Windbruch	Ruptura de viento	Stop vent	Vulnerabilità vento	Osłabienie odporności na wiatr	Ruptura de Vento	Раскол ветра	Rüzgardan Kaçış
Elec Break	電撃ガードキル	전격 가드킬	消除电击防御	消除電擊防禦	Elektrobruch	Ruptura de electricidad	Stop élec.	Vulnerabilità elettrica	Osłabienie odporności na elektryczność	Ruptura Elétrica	Раскол молнии	Elektrikten Kaçış
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Sinful Shell	大罪の徹甲弾	대죄의 철갑탄	大罪穿甲弹	大罪穿甲彈	Sinfu-Geschoss	Proyectil pecaminoso	Carapace impie	Proiettile del peccato	Grzeszna skorupa	Invólucro Pecaminoso	Грешное тело	Günahkar Mermi
Wild Thunder	エル・ジハード	엘 지하드	崇高圣战	崇高聖戰	Wilddonner	Trueno salvaje	Foudre déchaînée	Dio del tuono	Dziki grom	Trovão Feroz	Дикий гром	Vahşi Gök Gürültüsü
Vacuum Wave	真空波	진공파	真空波	真空波	Vakuumwelle	Ola succionadora	Onde du néant	Vuoto cosmico	Fala próżni	Onda de Vácuo	Волна вакуума	Vakum Dalgası
Blazing Hell	大炎上	대화염	大燃烧	大燃燒	Lodernde Hölle	Averno ígneo	Enfer ardent	Inferno di fuoco	Szalejące piekło	Inferno Abrasador	Адское пекло	Alevli Cehennem
Ice Age	大氷河期	대빙하기	大冰河时期	大冰河時期	Eiszeit	Glaciación	Ère glaciaire	Glaciazione	Epoka lodowcowa	Era do Gelo	Оледенение	Buz Devri
Cosmic Flare	コズミックフレア	코즈믹 플레어	宇宙火焰	宇宙火焰	Kosmische Fackel	Fulgor cósmico	Bombe cosmique	Esplosione nucleare	Kosmiczna flara	Clarão Cósmico	Вспышка космоса	Kozmik Alev
One-shot Kill	ワンショットキル	원 샷 킬	一枪毙命	一槍斃命	Tödlicher Schuss	Tiro mortal	Tir fatal	Centro perfetto	Zabójstwo jednym strzałem	Tiro Letal	Казнь	Tek Seferde Öldüren Vuruş
Rebellion Blade	反逆の刃	반역의 칼날	反抗之刃	反抗之刃	Rebellionsklinge	Espada de la rebelión	Lame de rébellion	Lama della ribellione	Ostrze rebelii	Lâmina da Rebelião	Клинок бунта	İsyan Kılıcı
Masquerade	マスカレイド	마스커레이드	化装舞会	化妝舞會	Maskerade	Mascarada	Bal masqué	Masquerade	Maskarada	Baile de Máscaras	Маскарад	Maskeli Balo
Cross Slash	十文字斬り	십자 베기	十文字斩	十文字斬	Kreuzhieb	Corte cruzado	Entaille en croix	Taglio a croce	Krzyżowe cięcie	Corte Cruzado	Крестовой разрез	Çapraz Kesik
Magatsu Mandala	マガツマンダラ	마가츠만다라	祸津曼荼罗	禍津曼荼羅	Magatsu-Mandala	Magatsu Mandala	Mandala Magatsu	Mandala Magatsu	Mandala Magatsu	Mandala de Magatsu	Мандала Магацу	Magatsu Mandala
Shining Arrows	輝矢	빛의 화살	辉箭	輝箭	Leuchtende Pfeile	Flechas brillantes	Flèches brillantes	Frecce splendenti	Błyszczące strzały	Flechas Brilhantes	Сияющие стрелы	Parlayan Oklar
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Full Analysis	ハイ・アナライズ	하이 애널라이즈	高阶分析	高階分析	Volle Analyse	Análisis completo	Analyse complète	Analisi completa	Pełna analiza	Análise Completa	Полный анализ	Tam Analiz
Escape Route	エスケープロード	이스케이프 로드	逃离路线	逃脫路徑	Fluchtroute	Vía de escape	Issue de secours	Via di fuga	Droga ucieczki	Rota de Fuga	План побега	Kaçış Yolu
Jamming	ジャミング	재밍	干扰	干擾	Stören	Inhibición	Brouillage	Disturbo	Zacięcie	Interferência	Помехи	Sinyal Kesme
Tartarus Search	タルタロスサーチ	타르타로스 서치	塔尔塔罗斯侦测	塔耳塔羅斯探查	Tartarus-Suche	Inspección de Tártaro	Fouille de Tartare	Ricerca nel Tartaro	Przeszukanie Tartarusa	Varredura do Tártaro	Изучение Тартара	Tartarus Arayışı
Sylphid Aura	シルフィードオーラ	실피드 오라	希尔芙灵气	風靈光輝	Sylphidenaura	Aura sílfide	Aura sylphide	Aura della silfide	Aura sylfidy	Aura Silfídica	Аура сильфидов	Peri Aurası
Shock Noise	ショックノイズ	쇼크 노이즈	冲击噪声	震盪雜音	Schockgeräusch	Ruido atemorizante	Bruit d'électrocution	Rumore angosciante	Wstrząsający hałas	Ruído Chocante	Тревожный гул	Şok Sesi
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Cadenza	カデンツァ	카덴차	华彩乐段	華彩樂段	Kadenz	Cadencia	Cadence	Cadenza	Niepokój	Cadenza	Каденция	Durgu
Jack Brothers	ジャックブラザーズ	잭 브라더스	杰克兄弟	傑克兄弟	Jack-Brüder	Hermanos Jack	Les frères Jack	Fratelli Jack	Bracia Jack	Irmãos Jack	Братцы-Джеки	Jack Kardeşler
King and I	おおさまとおいら	임금님과 나	大王和俺们	國王與我	Eiskönig	El rey y yo	Le roi et moi	Io e il Re	Król i ja	O Rei e Eu	Король и я	Kral ve Ben
Best Friends	ベストフレンド	베스트 프렌드	最佳好友	最好的朋友	Beste Freunde	Mejores amigos	Amitié sincère	Migliori amici	Najlepsi przyjaciele	Melhores Amigos	Лучшие друзья	En İyi Arkadaşlar
Scarlet Havoc	紅蓮華斬殺	홍련화참살	红莲华斩杀	紅蓮華斬殺	Scharlachrotes Chaos	Caos escarlata	Ravage écarlate	Caos scarlatto	Szkarłatny zamęt	Caos Escarlate	Алый хаос	Kızıl Yıkım
Trickster	トリックスター	트릭스터	诡骗师	詭騙師	Trickster	Bromista	Fourberie	Trickster	Oszust	Trapaceiro	Трикстер	Hileci
Armageddon	ハルマゲドン	하르마게돈	哈米吉多顿	哈米吉多頓	Armageddon	Armagedón	Armageddon	Armageddon	Armagedon	Armagedom	Армагеддон	Mahşer
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Oracle	オラクル	오라클	神谕	神諭	Orakel	Oráculo	Oracle	Oracolo	Wyrocznia	Oráculo	Оракул	Kehanet
Oracle	オラクル	오라클	神谕	神諭	Orakel	Oráculo	Oracle	Oracolo	Wyrocznia	Oráculo	Оракул	Kehanet
Oracle	オラクル	오라클	神谕	神諭	Orakel	Oráculo	Oracle	Oracolo	Wyrocznia	Oráculo	Оракул	Kehanet
Revelation	ハイ・オラクル	하이 오라클	高阶神谕	高級神諭	Offenbarung	Revelación	Révélation	Rivelazione	Ujawnienie	Revelação	Откровение	Vahiy
Revelation	ハイ・オラクル	하이 오라클	高阶神谕	高級神諭	Offenbarung	Revelación	Révélation	Rivelazione	Ujawnienie	Revelação	Откровение	Vahiy
Revelation	ハイ・オラクル	하이 오라클	高阶神谕	高級神諭	Offenbarung	Revelación	Révélation	Rivelazione	Ujawnienie	Revelação	Откровение	Vahiy
Revelation	ハイ・オラクル	하이 오라클	高阶神谕	高級神諭	Offenbarung	Revelación	Révélation	Rivelazione	Ujawnienie	Revelação	Откровение	Vahiy
Revelation	ハイ・オラクル	하이 오라클	高阶神谕	高級神諭	Offenbarung	Revelación	Révélation	Rivelazione	Ujawnienie	Revelação	Откровение	Vahiy
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Cyclone Arrow	サイクロンアロー	사이클론 애로	龙卷箭	風暴箭矢	Zyklonpfeil	Flecha ciclónica	Flèche de cyclone	Freccia ciclonica	Strzała cyklonu	Flecha do Ciclone	Циклонная стрела	Tufan Oku
Hack n' Blast	バーストスイング	버스트 스윙	爆发重击	爆炸揮擊	Hack 'n' Blast	Ráfaga incisiva	Déflagration	Scoppio di violenza	Ciach i bach	Corte Explosivo	Неистовство	Vur Patlasın
Lightning Spike	ライトニングスフィア	라이트닝 스피어	雷电圆球	雷光天球	Blitzstachel	Saque tronador	Pic de foudre	Palla saettante	Kolec błyskawicy	Cortada Elétrica	Копье громовержца	Yıldırım Çivisi
Blizzard Edge	ブリザードエッジ	블리자드 에지	暴雪利刃	暴風雪鋒刃	Blizzardschneide	Ventisca punzante	Blizzard tranchant	Bufera totale	Skraj zamieci	Lâmina da Nevasca	Лезвие бурана	Tipi Yamacı
Oracle	オラクル	오라클	神谕	神諭	Orakel	Oráculo	Oracle	Oracolo	Wyrocznia	Oráculo	Оракул	Kehanet
Orgia Mode	オルギアモード起動	오르기아 모드 기동	启动狂宴模式	啟動狂宴模式	Orgia-Modus	Modo Desenfreno	Mode Orgia	Modalità Furia	Tryb furii	Modo Frenesi	Режим «Вакханалия»	Orgia Modu
Divine Retribution	天誅	천주	天诛	天誅	Göttliche Vergeltung	Retribución divina	Représailles divines	Castigo divino	Boskie odkupienie	Punição Divina	Длань возмездия	İlahi Ceza
Hound of Hades	ブラックハウンド	블랙 하운드	黑色猎犬	黑色狩獵	Hadeshund	Sabueso del Hades	Chien d'Hadès	Segugio dell'Ade	Ogar Hadesa	Cão de Hades	Аидов пес	Hades'in Köpeği
Bleeding Fury	ブラッディストライク	블러디 스트라이크	血腥打击	血腥強襲	Blutiger Zorn	Furia sangrante	Furie sanguinaire	Furia sanguinaria	Krwawiąca furia	Fúria Sangrenta	Кровавая ярость	Kanlı Gazap
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Tranquility	明鏡止水	명경지수	明镜止水	明鏡止水	Seelenruhe	Remanso de paz	Tranquillité	Tranquillità	Spokój	Serenidade	Умиротворение	Huzur
Blaze of Life	生命の炎	생명의 불꽃	生命之炎	生命之炎	Lebenslohe	Resplandor vital	Brasier de vie	Vampata vitale	Pożoga życia	Labareda de Vida	Пламя жизни	Can Ateşi
Electric Onslaught	エレクトリックブロー	일렉트릭 블로	电击重拳	電擊連打	Elektroansturm	Masacre eléctrica	Assaut électrique	Assalto elettrico	Elektryczny szturm	Arremetida Elétrica	Электрический штурм	Elektrik Hücumu
Blade of Execution	断罪の刃	단죄의 칼날	断罪之刃	斷罪之刃	Scharfrichterklinge	Hoja de ejecución	Lame d'exécution	Spada dell'esecuzione	Ostrze egzekucji	Lâmina da Execução	Карающий клинок	İnfaz Kılıcı
Revelation	ハイ・オラクル	하이 오라클	高阶神谕	高級神諭	Offenbarung	Revelación	Révélation	Rivelazione	Ujawnienie	Revelação	Откровение	Vahiy
Maximum Firepower	全弾展開	전탄 전개	全弹发射	全彈發射	Maximale Feuerkraft	Artillería pesada	Puissance de feu maximum	Potenza massima	Maksymalna siła ognia	Força Máxima	Огонь на полную	Maksimum Ateş Gücü
Divine Intervention	天啓	천계	天启	天啟	Göttlicher Eingriff	Intervención divina	Intervention divine	Intervento divino	Boska interwencja	Intervenção Divina	Вмешательство высших	İlahi Müdahale
Power Howling	アクセルハウリング	액셀 하울링	加速战吼	加速怒吼	Mächtiges Geheul	Aullido de poder	Hurlement de puissance	Ululato rinforzante	Wycie mocy	Uivo de Poder	Завывание мощи	Güçlü Uluma
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
テウルギア検証用	テウルギア検証用	테우르기아 검증용	神通法测试用	降神驗證用	テウルギア検証用	テウルギア検証用	テウルギア検証用	テウルギア検証用	テウルギア検証用	テウルギア検証用	テウルギア検証用	テウルギア検証用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
All-Out Attack	総攻撃	총공격	总攻击	總攻擊	Großangriff	Ataque combinado	Assaut général	Assalto	Atak z całą mocą	Ataque Total	Совместная атака	Topyekun Saldırı
Slash Attack	斬撃アタック	참격 어택	斩击攻击	斬擊攻擊	Hiebangriff	Ataque cortante	Attaque taillade	Attacco taglio	Atak – cięcie	Ataque Cortante	Рассечение	Kesik Saldırısı
Strike Attack	打撃アタック	타격 어택	打击攻击	打擊攻擊	Schlagangriff	Ataque contundente	Attaque de frappe	Attacco colpo	Atak – uderzenie	Ataque Contundente	Удар	Vuruş Saldırısı
Pierce Attack	貫通アタック	관통 어택	贯穿攻击	貫穿攻擊	Durchbohrenangriff	Ataque perforante	Attaque perforante	Attacco perforazione	Atak – pchnięcie	Ataque Perfurante	Пронзание	Delme Saldırısı
Fire Attack	火炎アタック	화염 어택	火焰攻击	火焰攻擊	Feuerangriff	Ataque de fuego	Attaque de feu	Attacco di fuoco	Atak – ogień	Ataque de Fogo	Огненная атака	Ateş Saldırısı
Ice Attack	氷結アタック	빙결 어택	冰冻攻击	冰凍攻擊	Eisangriff	Ataque de hielo	Attaque de glace	Attacco di ghiaccio	Atak – lód	Ataque de Gelo	Ледяная атака	Buz Saldırısı
Electric Attack	電撃アタック	전격 어택	电击攻击	電擊攻擊	Elektroangriff	Ataque de electricidad	Attaque électrique	Attacco di elettricità	Atak – elektryczność	Ataque de Raio	Молниевая атака	Elektrik Saldırısı
Wind Attack	疾風アタック	질풍 어택	疾风攻击	疾風攻擊	Windangriff	Ataque de viento	Attaque de vent	Attacco di vento	Atak – wiatr	Ataque de Vento	Ветряная атака	Rüzgar Saldırısı
Light Attack	光アタック	빛 어택	光攻击	光攻擊	Lichtangriff	Ataque de luz	Attaque de lumière	Attacco di luce	Atak – światło	Ataque de Luz	Световая атака	Işık Saldırısı
Dark Attack	闇アタック	어둠 어택	暗攻击	闇攻擊	Dunkelheitsangriff	Ataque de oscuridad	Attaque d'ombre	Attacco di oscurità	Atak – mrok	Ataque de Trevas	Темная атака	Karanlık Saldırısı
Almighty Attack	万能アタック	만능 어택	万能攻击	萬能攻擊	Allmachtsangriff	Ataque todopoderoso	Attaque d'absolu	Attacco divino	Wszechmocny atak	Ataque Onipotente	Всемогущая атака	Yücelik Saldırısı
Summon	召喚	소환	召唤	召喚	Rufen	Invocar	Invocation	Evocazione	Przyzwanie	Evocar	Призыв	Çağırma
Ice Storm	アイスストーム	아이스 스톰	寒冰风暴	冰霜風暴	Eissturm	Tormenta gélida	Tempête de glace	Tempesta di ghiaccio	Lodowa burza	Tempestade de Gelo	Ледяной шторм	Buz Fırtınası
Invitation to Chaos	暴走へのいざない	폭주의 유혹	失控的邀请	邁向失控的誘惑	Chaoseinladung	Invitación al caos	Invitation au chaos	Invito al caos	Zaproszenie do chaosu	Convite ao Caos	Воля к хаосу	Kaosa Davet
Doomsday Doctrine	終末の教え	종말의 가르침	终焉教诲	末日教誨	Doomsday-Doktrin	Doctrina del juicio final	Doctrine de l'apocalypse	Dottrina dell'apocalisse	Doktryna zagłady	Doutrina do Fim	План судного дня	Kıyamet Doktrini
Paradigm Shift	パラダイムシフト	패러다임 시프트	范式转移	典範轉移	Paradigmenwechsel	Cambio de paradigma	Chgmt. de paradigme	Cambio paradigma	Zmiana paradygmatu	Mudança de Paradigma	Смена парадигмы	Paradigma Değişimi
Heartbreaker	ハートブレイカー	하트 브레이커	碎心一击	碎心擊	Herzensbrecher	Rompecorazones	Brise-cœur	Spezzacuore	Łamacz serc	Arrasa-Corações	Разбитое сердце	Kalp Kırıcı
Seductive Breath	誘惑の吐息	유혹의 한숨	诱惑吐息	誘惑吐息	Verführerischer Hauch	Aliento seductor	Souffle séducteur	Soffio seducente	Uwodzicielski oddech	Sopro Sedutor	Страстный вздох	Baştan Çıkaran Nefes
Holy Arrow	エンジェルアロー	엔젤 애로	天使之箭	天使之箭	Heiliger Pfeil	Flecha divina	Flèche sacrée	Freccia sacra	Święta strzała	Flecha Sagrada	Святая стрела	Kutsal Ok
Unite	合体	합체	合体	合體	Vereinen	Unión	Union	Unione	Zjednoczenie	União	Единение	Birleştirme
Separate	分離	분리	分离	分離	Trennen	Separación	Séparation	Separazione	Podział	Separação	Разделение	Ayırma
Restore	修復	수리	修复	修復	Wiederherstellen	Restaurar	Restauration	Riparare	Przywrócenie	Restauração	Восстановление	Yenileme
Armor-Piercing Shell	徹甲弾	철갑탄	穿甲弹	穿甲彈	Durchbohrendes Geschoss	Proyectil perforante	Obus perforant	Colpo penetrante	Pocisk przeciwpancerny	Munição Perfurante	Пробивной снаряд	Zırh Delici Mermi
High-Explosive Shell	榴弾	유탄	榴弹	榴彈	Hochexplosives Geschoss	Proyectil ultraexplosivo	Obus hautement explosif	Colpo esplosivo	Pocisk wybuchowy	Munição Explosiva	Взрывной снаряд	Güçlü Patlayıcı Mermi
Frag Grenade	手榴弾	수류탄	手榴弹	手榴彈	Splittergranate	Granada de mano	Grenade à fragmentation	Bomba a mano	Granat odłamkowy	Granada Explosiva	Осколочная граната	Parça Tesirli Bomba
Lightning Grenade	雷光弾	뇌광탄	雷光弹	雷光彈	Blitzgranate	Granada tronadora	Grenade de foudre	Granata del fulmine	Granat z błyskawicami	Granada Elétrica	Молниевая граната	Yıldırım Bombası
Flash Grenade	閃光弾	섬광탄	闪光弹	閃光彈	Blendgranate	Granada cegadora	Grenade éblouissante	Granata accecante	Granat błyskowy	Granada Cegante	Световая граната	Flaş Bombası
Flame Grenade	火炎弾	화염탄	火焰弹	火焰彈	Flammengranate	Granada ígnea	Grenade de flammes	Granata incendiaria	Granat ognisty	Granada de Chamas	Огненная граната	Ateş Bombası
Shock Grenade	雷撃弾	뇌격탄	雷击弹	雷擊彈	Schockgranate	Granada eléctrica	Grenade d'électrocution	Granata folgorante	Granat elektryczny	Granada de Choque	Электрошоковая граната	Şok Bombası
EX Flash Grenade	閃光弾・改	섬광탄 EX	闪光弹·改	閃光彈．改	Blendgranate EX	Granada cegadora EX	Grenade éblouissante EX	Granata accecante EX	Granat błyskowy EX	Granada Cegante EX	Световая граната+	EX Flaş Bombası
Weakness Scan	ウィークサーチ	위크 서치	弱点侦测	弱點探查	Schwäche-Scan	Análisis de debilidad	Scan point faible	Scansione debolezze	Skan słabości	Busca por Fraqueza	Изучение слабостей	Zayıf Nokta Taraması
Potent Stim Injection	瞬間増強の劇薬	순간 증강의 극약	瞬间增强猛药	瞬間增強藥劑	Sofortstärkung	Superinyección estimulante	Injection stimulante puissante	Iniezione stimolante	Silny zastrzyk stymulujący	Injeção Estimulante	Мощный стимулятор	Etkili Uyarım Enjeksiyonu
