en	ja	ko	zh-Hans	zh-Hant	de	es	fr	it	pl	pt	ru	tr
Repel Strike	打撃反射	타격 반사	打击反弹	打擊反彈	Schlag reflektieren	Repeler contundente	Renvoi frappe	Riflette colpo	Odbicie uderzeń	Refletir Contusão	Отражение дробящих ударов	Vuruş Püskürtücü
Drain Strike	打撃吸収	타격 흡수	打击吸收	打擊吸收	Schlag entziehen	Absorber contundente	Absorption frappe	Assorbe colpo	Wysysanie – uderzenia	Absorver Contusão	Поглощение дробящих ударов	Vuruş Emme
Resist Pierce	貫通耐性	관통 내성	贯穿耐性	貫穿耐性	Durchb. widerst.	Resistir perforación	Résistance perforation	Resiste perforazione	Odporność na pchnięcia	Resistir Perfuração	Сопрот. пронзанию	Delme Direnci
Null Pierce	貫通無効	관통 무효	贯穿无效	貫穿無效	Durchb. aufheben	Anular perforación	Annulation perforation	Annulla perforazione	Całkowita odporność na pchnięcia	Anular Perfuração	Блок пронзания	Delme Sıfırlayıcı
Repel Pierce	貫通反射	관통 반사	贯穿反弹	貫穿反彈	Durchb. reflektieren	Repeler perforación	Renvoi perforation	Riflette perforazione	Odbicie pchnięć	Refletir Perfuração	Отражение пронзания	Delme Püskürtücü
Drain Pierce	貫通吸収	관통 흡수	贯穿吸收	貫穿吸收	Durchbohren entziehen	Absorber perforación	Absorption perforation	Assorbe perforazione	Wysysanie – pchnięcia	Absorver Perfuração	Поглощение пронзания	Delme Emme
Resist Fire	火炎耐性	화염 내성	火焰耐性	火焰耐性	Feuer widerstehen	Resistir fuego	Résistance feu	Resiste fuoco	Odporność na ogień	Resistir Fogo	Сопрот. огню	Ateş Direnci
Null Fire	火炎無効	화염 무효	火焰无效	火焰無效	Feuer aufheben	Anular fuego	Annulation feu	Annulla fuoco	Całkowita odporność na ogień	Anular Fogo	Блок огня	Ateş Sıfırlayıcı
Repel Fire	火炎反射	화염 반사	火焰反弹	火焰反彈	Feuer reflektieren	Repeler fuego	Renvoi feu	Riflette fuoco	Odbicie ognia	Refletir Fogo	Отражение огня	Ateş Püskürtücü
Drain Fire	火炎吸収	화염 흡수	火焰吸收	火焰吸收	Feuer entziehen	Absorber fuego	Absorption feu	Assorbe fuoco	Wysysanie – ogień	Absorver Fogo	Поглощение огня	Ateş Emme
Resist Ice	氷結耐性	빙결 내성	冰冻耐性	冰凍耐性	Eis widerstehen	Resistir hielo	Résistance glace	Resiste ghiaccio	Odporność na lód	Resistir Gelo	Сопрот. льду	Buz Direnci
Null Ice	氷結無効	빙결 무효	冰冻无效	冰凍無效	Eis aufheben	Anular hielo	Annulation glace	Annulla ghiaccio	Całkowita odporność na lód	Anular Gelo	Блок льда	Buz Sıfırlayıcı
Repel Ice	氷結反射	빙결 반사	冰冻反弹	冰凍反彈	Eis reflektieren	Repeler hielo	Renvoi glace	Riflette ghiaccio	Odbicie lodu	Refletir Gelo	Отражение льда	Buz Püskürtücü
Drain Ice	氷結吸収	빙결 흡수	冰冻吸收	冰凍吸收	Eis entziehen	Absorber hielo	Absorption glace	Assorbe ghiaccio	Wysysanie – lód	Absorver Gelo	Поглощение льда	Buz Emme
Resist Elec	電撃耐性	전격 내성	电击耐性	電擊耐性	Elektro widerst.	Resistir electricidad	Résistance élec.	Resiste elettricità	Odporność na elektryczność	Resistir Raio	Сопрот. молнии	Elektrik Direnci
Null Elec	電撃無効	전격 무효	电击无效	電擊無效	Elektro aufheben	Anular electricidad	Annulation élec.	Annulla elettricità	Całkowita odporność na elektryczność	Anular Raio	Блок молнии	Elektrik Sıfırlayıcı
Repel Elec	電撃反射	전격 반사	电击反弹	電擊反彈	Elektro reflektieren	Repeler electricidad	Renvoi élec.	Riflette elettricità	Odbicie elektryczności	Refletir Raio	Отражение молнии	Elektrik Püskürtücü
Drain Elec	電撃吸収	전격 흡수	电击吸收	電擊吸收	Elektro entziehen	Absorber electricidad	Absorption élec.	Assorbe elettricità	Wysysanie – elektryczność	Absorver Raio	Поглощение молнии	Elektrik Emme
Resist Wind	疾風耐性	질풍 내성	疾风耐性	疾風耐性	Wind widerstehen	Resistir viento	Résistance vent	Resiste vento	Odporność na wiatr	Resistir Vento	Сопрот. ветру	Rüzgar Direnci
Null Wind	疾風無効	질풍 무효	疾风无效	疾風無效	Wind aufheben	Anular viento	Annulation vent	Annulla vento	Całkowita odporność na wiatr	Anular Vento	Блок ветра	Rüzgar Sıfırlayıcı
Repel Wind	疾風反射	질풍 반사	疾风反弹	疾風反彈	Wind reflektieren	Repeler viento	Renvoi vent	Riflette vento	Odbicie wiatru	Refletir Vento	Отражение ветра	Rüzgar Püskürtücü
Drain Wind	疾風吸収	질풍 흡수	疾风吸收	疾風吸收	Wind entziehen	Absorber viento	Absorption vent	Assorbe vento	Wysysanie – wiatr	Absorver Vento	Поглощение ветра	Rüzgar Emme
Resist Light	光耐性	빛 내성	光耐性	光耐性	Licht widerstehen	Resistir luz	Résistance lumière	Resiste luce	Odporność na światło	Resistir Luz	Сопрот. свету	Işık Direnci
Null Light	光無効	빛 무효	光无效	光無效	Licht aufheben	Anular luz	Annulation lumière	Annulla luce	Całkowita odporność na światło	Anular Luz	Блок света	Işık Sıfırlayıcı
Repel Light	光反射	빛 반사	光反弹	光反彈	Licht reflektieren	Repeler luz	Renvoi lumière	Riflette luce	Odbicie światła	Refletir Luz	Отражение света	Işık Püskürtücü
Resist Dark	闇耐性	어둠 내성	暗耐性	闇耐性	Dunkelh. widerst.	Resistir oscuridad	Résistance ombre	Resiste oscurità	Odporność na mrok	Resistir Trevas	Сопрот. тьме	Karanlık Direnci
Null Dark	闇無効	어둠 무효	暗无效	闇無效	Dunkelh. aufheben	Anular oscuridad	Annulation ombre	Annulla oscurità	Całkowita odporność na mrok	Anular Trevas	Блок тьмы	Karanlık Sıfırlayıcı
Repel Dark	闇反射	어둠 반사	暗反弹	闇反彈	Dunkelh. reflektieren	Repeler oscuridad	Renvoi ombre	Riflette oscurità	Odbicie mroku	Refletir Trevas	Отражение тьмы	Karanlık Püskürtücü
Resist Charm	悩殺耐性	뇌쇄 내성	魅惑耐性	魅惑耐性	Charme widerstehen	Resistir Manipulación	Résist. Charme	Resiste Malia	Odporność na oczarowanie	Resistir Encanto	Сопрот. очарованию	Efsun Direnci
Null Charm	悩殺無効	뇌쇄 무효	魅惑无效	魅惑無效	Charme aufheben	Anular Manipulación	Annulation Charme	Annulla Malia	Całkowita odporność na oczarowanie	Anular Encanto	Блок очарования	Efsun Sıfırlayıcı
Resist Distress	動揺耐性	동요 내성	动摇耐性	動搖耐性	Qual widerstehen	Resistir Angustia	Résist. Détresse	Resiste Angoscia	Odporność na udrękę	Resistir Angústia	Сопрот. панике	Endişe Direnci
Null Distress	動揺無効	동요 무효	动摇无效	動搖無效	Qual aufheben	Anular Angustia	Annulation Détresse	Annulla Angoscia	Całkowita odporność na udrękę	Anular Angústia	Блок паники	Endişe Sıfırlayıcı
Resist Confuse	混乱耐性	혼란 내성	混乱耐性	混亂耐性	Verwirrung widerstehen	Resistir Confusión	Résistance Confusion	Resiste Confusione	Odporność na dezorientację	Resistir Confusão	Сопрот. смятению	Kafa Karışıklığı Direnci
Null Confuse	混乱無効	혼란 무효	混乱无效	混亂無效	Verwirrung aufheben	Anular Confusión	Annulation Confusion	Annulla Confusione	Całkowita odporność na dezorientację	Anular Confusão	Блок смятения	Kafa Karışıklığı Sıfırlayıcı
Resist Fear	恐怖耐性	공포 내성	恐惧耐性	恐懼耐性	Furcht widerst.	Resistir Miedo	Résistance Peur	Resiste Paura	Odporność na strach	Resistir Medo	Сопрот. страху	Korku Direnci
Null Fear	恐怖無効	공포 무효	恐惧无效	恐懼無效	Furcht aufheben	Anular Miedo	Annulation Peur	Annulla Paura	Całkowita odporność na strach	Anular Medo	Блок страха	Korku Sıfırlayıcı
Resist Rage	ヤケクソ耐性	자포자기 내성	暴怒耐性	自暴自棄耐性	Wut widerst.	Resistir Furia	Résistance Rage	Resiste Furia	Odporność na furię	Resistir Fúria	Сопрот. ярости	Öfke Direnci
Null Rage	ヤケクソ無効	자포자기 무효	暴怒无效	自暴自棄無效	Wütend aufheben	Anular Furia	Annulation Rage	Annulla Furia	Całkowita odporność na furię	Anular Fúria	Блок ярости	Öfke Sıfırlayıcı
Resist Freeze	凍結耐性	동결 내성	冻结耐性	凍結耐性	Starre widerstehen	Resistir Congelación	Résistance Gel	Resiste Congelamento	Odporność na zamrożenie	Resistir Congelamento	Сопрот. заморозке	Donma Direnci
Null Freeze	凍結無効	동결 무효	冻结无效	凍結無效	Starre aufheben	Anular Congelación	Annulation Gel	Annulla Congelamento	Całkowita odporność na zamrożenie	Anular Congelamento	Блок заморозки	Donma Sıfırlayıcı
Resist Shock	感電耐性	감전 내성	触电耐性	觸電耐性	Schock widerst.	Resistir Paralización	Résistance Électrocution	Resiste Folgorazione	Odporność na porażenie	Resistir Choque	Сопрот. электрошоку	Şok Direnci
Null Shock	感電無効	감전 무효	触电无效	觸電無效	Schock aufheben	Anular Paralización	Annulation Électrocution	Annulla Folgorazione	Całkowita odporność na porażenie	Anular Choque	Блок электрошока	Şok Sıfırlayıcı
Resist Poison	毒耐性	독 내성	毒耐性	中毒耐性	Gift widerst.	Resistir Veneno	Résist. Poison	Resiste Veleno	Odporność na zatrucie	Resistir Veneno	Сопрот. яду	Zehir Direnci
Null Poison	毒無効	독 무효	毒无效	中毒無效	Gift aufheben	Anular Veneno	Annulation Poison	Annulla Veleno	Całkowita odporność na zatrucie	Anular Veneno	Блок яда	Zehir Sıfırlayıcı
Unshaken Will	不動心	부동심	不动心	不動心	Unerschütt. Wille	Voluntad impasible	Volonté de fer	Volontà incrollabile	Niewzruszona wola	Vontade Inabalável	Непоколебимость	Sarsılmaz İrade
Dodge Slash	斬撃見切り	참격 회피	斩击识破	斬擊識破	Hieb ausweichen	Esquivar corte	Dérobade taillade	Schiva taglio	Unik – cięcia	Desviar Corte	Уклонение от рассечения	Kesikten Kaçınma
Evade Slash	真・斬撃見切り	진 참격 회피	真·斩击识破	真．斬擊識破	Hieb vermeiden	Evadir corte	Esquive taillade	Evita taglio	Odskok – cięcia	Evadir Corte	Уворот от рассечения	Kesikten Sıyrılma
Dodge Strike	打撃見切り	타격 회피	打击识破	打擊識破	Schlag ausweichen	Esquivar contundente	Dérobade frappe	Schiva colpo	Unik – uderzenia	Desviar Contusão	Уклонение от дроб. ударов	Vuruştan Kaçınma
Evade Strike	真・打撃見切り	진 타격 회피	真·打击识破	真．打擊識破	Schlag vermeiden	Evadir contundente	Esquive frappe	Evita colpo	Odskok – uderzenia	Evadir Contusão	Уворот от дроб. ударов	Vuruştan Sıyrılma
Dodge Pierce	貫通見切り	관통 회피	贯穿识破	貫穿識破	Durchbohren ausweichen	Esquivar perforación	Dérobade perforation	Schiva perforazione	Unik – pchnięcia	Desviar Perfuração	Уклонение от пронзания	Delmeden Kaçınma
Evade Pierce	真・貫通見切り	진 관통 회피	真·贯穿识破	真．貫穿識破	Durchbohren vermeiden	Evadir perforación	Esquive perforation	Evita perforazione	Odskok – pchnięcia	Evadir Perfuração	Уворот от пронзания	Delmeden Sıyrılma
Dodge Fire	火炎見切り	화염 회피	火焰识破	火焰識破	Feuer ausweichen	Esquivar fuego	Dérobade feu	Schiva fuoco	Unik – ogień	Desviar Fogo	Уклонение от огня	Ateşten Kaçınma
Evade Fire	真・火炎見切り	진 화염 회피	真·火焰识破	真．火焰識破	Feuer vermeiden	Evadir fuego	Esquive feu	Evita fuoco	Odskok – ogień	Evadir Fogo	Уворот от огня	Ateşten Sıyrılma
Dodge Ice	氷結見切り	빙결 회피	冰冻识破	冰凍識破	Eis ausweichen	Esquivar hielo	Dérobade glace	Schiva ghiaccio	Unik – lód	Desviar Gelo	Уклонение от льда	Buzdan Kaçınma
Evade Ice	真・氷結見切り	진 빙결 회피	真·冰冻识破	真．冰凍識破	Eis vermeiden	Evadir hielo	Esquive glace	Evita ghiaccio	Odskok – lód	Evadir Gelo	Уворот от льда	Buzdan Sıyrılma
Dodge Wind	疾風見切り	질풍 회피	疾风识破	疾風識破	Wind ausweichen	Esquivar viento	Dérobade vent	Schiva vento	Unik – wiatr	Desviar Vento	Уклонение от ветра	Rüzgardan Kaçınma
Evade Wind	真・疾風見切り	진 질풍 회피	真·疾风识破	真．疾風識破	Wind vermeiden	Evadir viento	Esquive vent	Evita vento	Odskok – wiatr	Evadir Vento	Уворот от ветра	Rüzgardan Sıyrılma
Dodge Elec	電撃見切り	전격 회피	电击识破	電擊識破	Elektro ausweichen	Esquivar electricidad	Dérobade élec.	Schiva elettricità	Unik – elektryczność	Desviar Raio	Уклонение от молнии	Elektrikten Kaçınma
Evade Elec	真・電撃見切り	진 전격 회피	真·电击识破	真．電擊識破	Elektro vermeiden	Evadir electricidad	Esquive élec.	Evita elettricità	Odskok – elektryczność	Evadir Raio	Уворот от молнии	Elektrikten Sıyrılma
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Angelic Grace	大天使の加護	대천사의 가호	大天使的庇佑	大天使的庇佑	Engelsanmut	Gracia angelical	Grâce angélique	Grazia angelica	Anielska łaska	Graça Angelical	Ангельская благодать	Meleklerin Lütfu
Slash Boost	斬撃ブースタ	참격 부스터	斩击强化	斬擊強化	Hieb-Boost	Potenciación de corte	Boost taillade	Potenzia taglio	Premia do cięć	Reforçar Corte	Увеличение рассечения	Kesik Güçlendirici
Slash Amp	斬撃ハイブースタ	참격 하이부스터	高级斩击强化	高級斬擊強化	Hiebverstärkung	Amplificación de corte	Ampli. taillade	Amplifica taglio	Wzmocnienie cięć	Ampliar Corte	Усиление рассечения	Kesik Arttırıcı
Strike Boost	打撃ブースタ	타격 부스터	打击强化	打擊強化	Schlag-Boost	Potenciación de contundente	Boost frappe	Potenzia colpo	Premia do uderzeń	Reforçar Contusão	Увеличение дроб. удара	Vuruş Güçlendirici
Strike Amp	打撃ハイブースタ	타격 하이부스터	高级打击强化	高級打擊強化	Schlagverstärkung	Amplificación de contundente	Ampli. frappe	Amplifica colpo	Wzmocnienie uderzeń	Ampliar Contusão	Усиление дроб. удара	Vuruş Arttırıcı
Pierce Boost	貫通ブースタ	관통 부스터	贯穿强化	貫穿強化	Durchbohren-Boost	Potenciación de perforación	Boost perforation	Potenzia perforazione	Premia do pchnięć	Reforçar Perfuração	Увеличение пронзания	Delme Güçlendirici
Pierce Amp	貫通ハイブースタ	관통 하이부스터	高级贯穿强化	高級貫穿強化	Durchbohrenverstärkung	Amplificación de perforación	Ampli. perforation	Amplifica perforazione	Wzmocnienie pchnięć	Ampliar Perfuração	Усиление пронзания	Delme Arttırıcı
Fire Boost	火炎ブースタ	화염 부스터	火焰强化	火焰強化	Feuer-Boost	Potenciación de fuego	Boost feu	Potenzia fuoco	Premia do ognia	Reforçar Fogo	Увеличение огня	Ateş Güçlendirici
Fire Amp	火炎ハイブースタ	화염 하이부스터	高级火焰强化	高級火焰強化	Feuerverstärkung	Amplificación de fuego	Ampli. feu	Amplifica fuoco	Wzmocnienie ognia	Ampliar Fogo	Усиление огня	Ateş Arttırıcı
Ice Boost	氷結ブースタ	빙결 부스터	冰冻强化	冰凍強化	Eis-Boost	Potenciación de hielo	Boost glace	Potenzia ghiaccio	Premia do lodu	Reforçar Gelo	Увеличение льда	Buz Güçlendirici
Ice Amp	氷結ハイブースタ	빙결 하이부스터	高级冰冻强化	高級冰凍強化	Eisverstärkung	Amplificación de hielo	Ampli. glace	Amplifica ghiaccio	Wzmocnienie lodu	Ampliar Gelo	Усиление льда	Buz Arttırıcı
Elec Boost	電撃ブースタ	전격 부스터	电击强化	電擊強化	Elektro-Boost	Potenciación de electricidad	Boost élec.	Potenzia elettricità	Premia do elektryczności	Reforçar Raio	Увеличение молнии	Elektrik Güçlendirici
Elec Amp	電撃ハイブースタ	전격 하이부스터	高级电击强化	高級電擊強化	Elektroverstärkung	Amplificación de electricidad	Ampli. élec.	Amplifica elettricità	Wzmocnienie elektryczności	Ampliar Raio	Усиление молнии	Elektrik Arttırıcı
Wind Boost	疾風ブースタ	질풍 부스터	疾风强化	疾風強化	Wind-Boost	Potenciación de viento	Boost vent	Potenzia vento	Premia do wiatru	Reforçar Vento	Увеличение ветра	Rüzgar Güçlendirici
Wind Amp	疾風ハイブースタ	질풍 하이부스터	高级疾风强化	高級疾風強化	Windverstärk.	Amplificación de viento	Ampli. vent	Amplifica vento	Wzmocnienie wiatru	Ampliar Vento	Усиление ветра	Rüzgar Arttırıcı
Light Boost	光ブースタ	빛 부스터	光强化	光強化	Licht-Boost	Potenciación de luz	Boost lumière	Potenzia luce	Premia do światła	Reforçar Luz	Увеличение света	Işık Güçlendirici
Light Amp	光ハイブースタ	빛 하이부스터	高级光强化	高級光強化	Lichtverstärkung	Amplificación de luz	Ampli. lumière	Amplifica luce	Wzmocnienie światła	Ampliar Luz	Усиление света	Işık Arttırıcı
Dark Boost	闇ブースタ	어둠 부스터	暗强化	闇強化	Dunkelheit-Boost	Potenciación de oscuridad	Boost ombre	Potenzia oscurità	Premia do mroku	Reforçar Trevas	Увеличение тьмы	Karanlık Güçlendirici
Dark Amp	闇ハイブースタ	어둠 하이부스터	高级暗强化	高級闇強化	Dunkelheitsverstärkung	Amplificación de oscuridad	Ampli. ombre	Amplifica oscurità	Wzmocnienie mroku	Ampliar Trevas	Усиление тьмы	Karanlık Arttırıcı
Drain Light	光吸収	빛 흡수	光吸收	光吸收	Licht entziehen	Absorber luz	Absorption lumière	Assorbe luce	Wysysanie – światło	Absorver Luz	Поглощение света	Işık Emme
Drain Dark	闇吸収	어둠 흡수	暗吸收	闇吸收	Dunkelheit entziehen	Absorber oscuridad	Absorption ombre	Assorbe oscurità	Wysysanie – mrok	Absorver Trevas	Поглощение тьмы	Karanlık Emme
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Counter	カウンタ	카운터	反击	反擊	Konter	Réplica	Contre-attaque	Risposta	Kontra	Revide	Ответный удар	Karşı Koyma
Counterstrike	ヘビーカウンタ	헤비 카운터	重反击	重反擊	Konterangriff	Contraataque	Contre-offensive	Contrattacco	Kontratak	Revanche	Месть	Karşı Saldırı
High Counter	ハイパーカウンタ	하이퍼 카운터	超反击	超反擊	Hoher Konter	Gran contraataque	Boomerang	Rimonta	Wysoka kontra	Represália	Вендетта	Güçlü Karşı Koyma
Regenerate 1	小治癒促進	치유 촉진 소	小治愈促进	小治癒促進	Regenerieren 1	Regenerar 1	Régénération 1	Rigenerazione 1	Regeneracja 1	Regeneração 1	Восстановление 1	Tazeleme 1
Regenerate 2	中治癒促進	치유 촉진 중	中治愈促进	中治癒促進	Regenerieren 2	Regenerar 2	Régénération 2	Rigenerazione 2	Regeneracja 2	Regeneração 2	Восстановление 2	Tazeleme 2
Regenerate 3	大治癒促進	치유 촉진 대	大治愈促进	大治癒促進	Regenerieren 3	Regenerar 3	Régénération 3	Rigenerazione 3	Regeneracja 3	Regeneração 3	Восстановление 3	Tazeleme 3
Invigorate 1	小気功	기공 소	小气功	小氣功	SP Regenerieren 1	Vigorizar 1	Revigoration 1	Recupero 1	Pobudzenie 1	Revigoramento 1	Воодушевление 1	Kuvvetlendirme 1
Invigorate 2	中気功	기공 중	中气功	中氣功	SP Regenerieren 2	Vigorizar 2	Revigoration 2	Recupero 2	Pobudzenie 2	Revigoramento 2	Воодушевление 2	Kuvvetlendirme 2
Invigorate 3	大気功	기공 대	大气功	大氣功	SP Regenerieren 3	Vigorizar 3	Revigoration 3	Recupero 3	Pobudzenie 3	Revigoramento 3	Воодушевление 3	Kuvvetlendirme 3
Growth 1	ローグロウ	로우 그로우	初级成长	初級成長	Wachstum 1	Crecimiento 1	Essor 1	Crescita 1	Wzrost 1	Crescimento 1	Рост 1	Geliştirme 1
Growth 2	ミドルグロウ	미들 그로우	中级成长	中級成長	Wachstum 2	Crecimiento 2	Essor 2	Crescita 2	Wzrost 2	Crescimento 2	Рост 2	Geliştirme 2
Growth 3	ハイグロウ	하이 그로우	高级成长	高級成長	Wachstum 3	Crecimiento 3	Essor 3	Crescita 3	Wzrost 3	Crescimento 3	Рост 3	Geliştirme 3
Auto Tarukaja	タルカジャオート	타루카쟈 오토	自动塔尔卡加	自動塔爾卡加	Auto-Tarukaja	Autotarukaja	Auto-Tarukaja	Auto Tarukaja	Autom. Tarukaja	Auto Tarukaja	Авто-Тарукайя	Otomatik Tarukaja
Auto Rakukaja	ラクカジャオート	라쿠카쟈 오토	自动拉库卡加	自動拉庫卡加	Auto-Rakukaja	Autorakukaja	Auto-Rakukaja	Auto Rakukaja	Autom. Rakukaja	Auto Rakukaja	Авто-Ракукайя	Otomatik Rakukaja
Auto Sukukaja	スクカジャオート	스쿠카쟈 오토	自动斯库卡加	自動斯庫卡加	Auto-Sukukaja	Autosukukaja	Auto-Sukukaja	Auto Sukukaja	Autom. Sukukaja	Auto Sukukaja	Авто-Сукукайя	Otomatik Sukukaja
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Sharp Student	コーチング	코칭	指导	教練	Auf Zack	Estudiante inteligente	Élève brillant	Studente in gamba	Pilny uczeń	Discente Sagaz	Приверженец	Zeki Öğrenci
Apt Pupil	アドバイス	어드바이스	建言	建言	Begabter Schüler	Alumno hábil	Disciple doué	Discepolo sagace	Zdolny uczeń	Aprendiz Hábil	Адепт	Akıllı Öğrenci
Ali Dance	アリ・ダンス	알리 댄스	蚁之舞	蟻之舞	Schwächetanz	Baile evasivo	Danse d'Ali	Danza di Ali	Taniec Ali	Dança de Ali	Танец Али	Ali Dansı
Firm Stance	仁王立ち	인왕 자세	不动如山	不動如山	Standfeste Haltung	Posición firme	Posture ferme	Strenua resistenza	Pewna postawa	Postura Firme	Твердая стойка	Sağlam Duruş
Spell Master	魔術の素養	마술의 소양	魔术的资质	魔術的資質	Zaubermeister	As de los hechizos	Maître des sorts	Signore della magia	Mistrz zaklęć	Domínio Mágico	Мастер-заклинатель	Sihir Ustası
Arms Master	武道の素養	무도의 소양	武道的资质	武道的資質	Waffenmeister	As de las armas	Maître martial	Signore delle armi	Mistrz broni	Domínio Armígero	Мастер-оружейник	Silah Ustası
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Divine Grace	神々の加護	신들의 가호	诸神庇佑	諸神庇佑	Gottesanmut	Gracia divina	Grâce divine	Grazia divina	Boska łaska	Graça Divina	Святая благодать	İlahi Lütuf
Endure	食いしばり	이 악물기	坚忍	強忍	Aushalten	Último aliento	Résilience	Stoicismo	Wytrwałość	Perseverança	Стойкость	Mukavemet
Enduring Soul	不屈の闘志	불굴의 투지	不屈斗志	不屈鬥志	Aushaltende Seele	Alma inmortal	Âme coriace	Resurrezione	Wytrwała dusza	Alma Pertinaz	Стойкий дух	Dayanma Ruhu
Survive Light	光からの生還	빛에서의 생환	光明生还	光明生還	Licht überleben	Sobrevivir a luz	Survie à la lumière	Sopravvive luce	Przetrwanie światła	Atenuar Luz	Выживание в свете	Işıktan Kurtulma
Survive Dark	闇からの生還	어둠에서의 생환	黑暗生还	黑闇生還	Dunkelheit überl.	Sobrevivir a oscuridad	Survie à l'ombre	Sopravvive oscurità	Przetrwanie mroku	Atenuar Trevas	Выживание во тьме	Karanlıktan Kurtulma
Auto Maraku	マハラクカオート	마하라쿠카 오토	自动玛哈拉库卡	自動瑪哈拉庫卡	Auto-Maraku	Automaraku	Auto-Maraku	Auto Maraku	Autom. Maraku	Auto Maraku	Авто-Мараку	Otomatik Maraku
Auto Mataru	マハタルカオート	마하타루카 오토	自动玛哈塔尔卡	自動瑪哈塔爾卡	Auto-Mataru	Automataru	Auto-Mataru	Auto Mataru	Autom. Mataru	Auto Mataru	Авто-Матару	Otomatik Mataru
Auto Masuku	マハスクカオート	마하스쿠카 오토	自动玛哈斯库卡	自動瑪哈斯庫卡	Auto-Masaku	Automasuku	Auto-Masuku	Auto Masuku	Autom. Masuku	Auto Masuku	Авто-Масуку	Otomatik Masuku
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Ailment Boost	状態異常成功率ＵＰ	상태 이상 성공률 UP	异常状态成功率ＵＰ	異常狀態成功率ＵＰ	Statuseffekt-Boost	Potenciación de estado alterado	Boost altération	Potenzia alterazioni	Premia do efektu	Reforçar Aflição	Увеличение нег. эффектов	Rahatsızlık Güçlendirici
Hama Boost	ハマ成功率ＵＰ	하마 성공률 UP	哈玛成功率ＵＰ	哈瑪成功率ＵＰ	Hama-Boost	Potenciación de Hama	Boost Hama	Potenzia Hama	Premia Hama	Reforçar Hama	Увеличение Хама	Hama Güçlendirici
Mudo Boost	ムド成功率ＵＰ	무드 성공률 UP	姆多成功率ＵＰ	姆多成功率ＵＰ	Mudo-Boost	Potenciación de Mudo	Boost Mudo	Potenzia Mudo	Premia Mudo	Reforçar Mudo	Увеличение Мудо	Mudo Güçlendirici
Endure Light	光からの大生還	빛에서의 대생환	光明大生还	光明大生還	Licht aushalten	Resistir luz	Résilience lumière	Sopporta luce	Wytrwałość w świetle	Impedir Luz	Стойкость к свету	Işığa Mukavemet
Endure Dark	闇からの大生還	어둠에서의 대생환	黑暗大生还	黑闇大生還	Dunkelheit aush.	Resistir oscuridad	Résilience ombre	Sopporta oscurità	Wytrwałość w mroku	Impedir Trevas	Стойкость к тьме	Karanlığa Mukavemet
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Life Aid	勝利の息吹	승리의 숨결	胜利气息	勝利氣息	Lebensrettung	Ayuda vital	Coup de pouce	Supporto medico	Tchnienie życia	Auxílio Vital	Подмога жизни	Can Desteği
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Resist Phys	物理耐性	물리 내성	物理耐性	物理耐性	Körperlich widerstehen	Resistir físico	Résist. phys.	Resiste att. fisici	Odporność na fizyczne	Resistir Físico	Сопрот. физ. урону	Fiziksel Direnci
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Resist Ailments	状態異常耐性	상태 이상 내성	异常状态耐性	異常狀態耐性	Effektwiderstand	Resistir estados alterados	Résist. altérations	Resiste alterazioni	Odporność na efekty	Resistir Aflições	Сопрот. негат. эффектам	Rahatsızlık Direnci
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Fast Heal	急速回復	급속 회복	急速恢复	急速恢復	Schnelles Heilen	Curación rápida	Soin éclair	Guarigione rapida	Szybkie leczenie	Cura Rápida	Быстрое лечение	Hızlı Şifa
Insta-Heal	瞬間回復	순간 회복	瞬间恢复	瞬間恢復	Sofortheilung	Curación instantánea	Soin instantané	Guarigione istantanea	Natychmiastowe leczenie	Cura Imediata	Мгновенное лечение	Hemen Şifa
